xShift,crossingAngle,axialRotation,zShift,energy
7.3,-39.0,-43.3333,1.1,-13.535514
7.1,-39.0,-75.0,3.825,-10.276604
6.5,-37.0,-68.3333,5.525,6.841142
6.7,-35.0,-85.0,6.675,-12.235145
7.5,-35.0,-78.3333,2.975,-6.107505
7.5,-35.0,-140.0,7.5,-2.821933
7.1,-35.0,-70.0,6.45,-3.751553
6.9,-45.0,-66.6667,1.9,-14.536435
7.3,-41.0,-71.6667,3.325,-8.417783
6.7,-43.0,-60.0,3.6,-16.185279
6.5,-37.0,-60.0,0.9,-7.924895
7.5,-37.0,-21.6667,1.225,4.616462
7.1,-41.0,-33.3333,0.95,-9.895201
6.9,-41.0,-88.3333,5.825,-10.542431
7.3,-41.0,-70.0,5.1,-8.261124
7.5,-41.0,-65.0,5.025,-6.764968
7.3,-35.0,-106.667,6.55,-2.082407
7.3,-37.0,-61.6667,5.875,5.967955
7.3,-37.0,-98.3333,5.975,-4.708937
7.5,-35.0,-26.6667,1.3,-6.481515
6.7,-45.0,-65.0,3.675,-15.878366
6.7,-39.0,-40.0,0.6,-20.268133
7.5,-45.0,-60.0,4.95,-6.273202
7.5,-37.0,-68.3333,1.475,-7.376751
6.5,-43.0,-63.3333,2.75,-18.994666
7.5,-35.0,-65.0,6.375,-4.065685
7.3,-35.0,-65.0,3.675,-9.478679
6.5,-35.0,-90.0,5.4,-10.377725
7.3,-39.0,-115.0,4.425,-0.318168
7.1,-43.0,-96.6667,6.4,-7.472978
6.5,-45.0,-45.0,0.675,-21.04343
7.5,-43.0,-98.3333,4.625,-4.18249
7.3,-39.0,-23.3333,0.8,9.247934
6.9,-41.0,-80.0,3.9,-11.738112
7.3,-41.0,-103.333,4.7,2.746451
7.3,-43.0,-43.3333,2.45,-11.987127
7.5,-39.0,-116.667,4.0,-9.357155
7.5,-39.0,-115.0,5.775,-1.215101
7.5,-43.0,-66.6667,1.9,-8.94158
7.3,-37.0,-41.6667,2.875,-4.138631
7.3,-41.0,-63.3333,4.1,-9.091913
7.1,-43.0,-43.3333,1.1,-15.103898
7.5,-41.0,-113.333,3.5,-8.447447
6.5,-39.0,-58.3333,1.325,-19.277108
6.9,-39.0,-101.667,6.475,-6.030392
7.5,-43.0,-106.667,6.55,-3.669759
6.5,-37.0,-75.0,6.525,2.919833
6.9,-39.0,-41.6667,1.525,-15.624294
6.5,-45.0,-90.0,5.4,-13.838344
6.9,-45.0,-71.6667,1.975,-10.604477
7.5,-35.0,-56.6667,5.8,2.592854
7.5,-41.0,-78.3333,5.675,-5.58714
7.5,-43.0,-70.0,1.05,-8.836644
7.1,-35.0,-66.6667,3.25,-11.785328
6.9,-39.0,-75.0,2.475,-8.7421
7.5,-39.0,-66.6667,4.6,-6.871057
7.3,-35.0,-56.6667,4.45,-4.325656
7.3,-43.0,-123.333,5.0,-5.016939
7.5,-37.0,-45.0,0.675,-10.616218
6.9,-43.0,-63.3333,1.4,-15.018222
7.5,-35.0,-85.0,1.275,4.019695
7.5,-37.0,-46.6667,1.6,-10.469751
7.3,-39.0,-130.0,6.0,6.270312
6.9,-35.0,-75.0,5.175,-12.362755
7.3,-35.0,-31.6667,1.375,-9.083056
6.5,-41.0,-80.0,5.25,-15.642357
6.7,-41.0,-70.0,2.4,-14.921005
7.5,-41.0,-58.3333,5.375,-3.111611
7.1,-45.0,-33.3333,0.95,-7.002835
7.5,-35.0,-51.6667,4.375,-3.756651
7.1,-41.0,-91.6667,6.325,-7.778387
6.9,-41.0,-85.0,3.975,-8.187243
7.5,-41.0,-113.333,6.2,-0.649901
7.3,-41.0,-65.0,3.675,-9.026582
7.3,-45.0,-106.667,5.2,-1.254878
6.7,-43.0,-66.6667,1.9,-15.931507
6.9,-39.0,-76.6667,6.1,-11.217899
7.5,-43.0,-80.0,2.55,-5.98382
7.5,-35.0,-76.6667,4.75,-5.754625
6.5,-41.0,-51.6667,1.675,-21.22851
7.5,-37.0,-30.0,0.45,-12.706114
6.5,-43.0,-68.3333,2.825,-18.253417
6.9,-39.0,-65.0,3.675,-13.960122
7.5,-41.0,-66.6667,5.95,-5.740024
7.3,-45.0,-130.0,6.0,4.963612
7.5,-35.0,-88.3333,5.825,-4.072041
7.3,-41.0,-110.0,3.0,6.031652
6.7,-37.0,-50.0,2.1,-17.916731
7.5,-43.0,-51.6667,5.725,6.137815
6.5,-35.0,-76.6667,6.1,-12.015877
6.7,-35.0,-66.6667,1.9,-15.35637
7.1,-45.0,-73.3333,4.25,-10.145136
6.5,-43.0,-78.3333,4.325,-16.774181
6.7,-45.0,-96.6667,6.4,-10.98465
6.7,-45.0,-70.0,3.75,-15.329995
7.3,-35.0,-78.3333,1.625,7.842146
7.5,-43.0,-78.3333,1.625,-4.030211
6.5,-37.0,-90.0,5.4,-12.400218
7.1,-41.0,-40.0,0.6,-15.808021
7.1,-39.0,-36.6667,1.45,-11.872588
7.1,-37.0,-51.6667,3.025,-10.979708
6.9,-45.0,-68.3333,5.525,-8.470105
7.3,-39.0,-100.0,5.55,-3.997086
7.1,-39.0,-45.0,2.025,-13.689529
6.7,-45.0,-56.6667,1.75,-18.714823
7.1,-43.0,-58.3333,4.025,-10.44654
7.1,-45.0,-55.0,3.525,-12.10141
7.5,-35.0,-35.0,1.875,-10.747544
6.9,-41.0,-78.3333,4.325,-12.163182
7.5,-41.0,-40.0,1.95,-11.398208
7.3,-41.0,-66.6667,5.95,-5.373714
7.5,-45.0,-93.3333,1.85,0.059013
6.9,-35.0,-78.3333,5.675,-11.583921
7.3,-45.0,-40.0,1.95,-12.051596
7.1,-43.0,-48.3333,1.175,-14.874113
7.3,-41.0,-28.3333,2.225,4.319416
7.1,-45.0,-80.0,3.9,-9.665265
7.5,-43.0,-103.333,3.35,-2.611864
6.9,-43.0,-41.6667,1.525,-15.982095
7.1,-41.0,-60.0,2.25,-12.360779
6.7,-35.0,-35.0,0.525,-6.245354
7.1,-37.0,-53.3333,1.25,-13.052077
7.5,-43.0,-130.0,7.35,3.679937
7.5,-45.0,-30.0,1.8,-9.441346
7.5,-39.0,-20.0,0.3,-5.339511
7.3,-35.0,-35.0,1.875,-8.55981
7.3,-41.0,-73.3333,5.6,-7.797519
7.5,-45.0,-96.6667,5.05,-5.324785
7.3,-39.0,-70.0,5.1,-8.272132
7.1,-41.0,-85.0,6.675,-8.132607
7.3,-41.0,-50.0,2.1,-12.057939
7.3,-39.0,-76.6667,4.75,-7.782731
6.5,-45.0,-53.3333,2.6,-20.088237
6.5,-37.0,-58.3333,2.675,-20.640915
7.5,-37.0,-73.3333,5.6,-5.866725
7.3,-39.0,-98.3333,4.625,2.884264
7.3,-37.0,-68.3333,2.825,-9.034446
6.5,-41.0,-85.0,3.975,-1.93313
6.9,-39.0,-95.0,5.475,-6.680601
7.1,-35.0,-85.0,6.675,-7.643335
7.1,-43.0,-78.3333,2.975,-8.626066
7.5,-35.0,-91.6667,4.975,-4.112254
7.3,-35.0,-75.0,2.475,-7.9483
6.9,-41.0,-95.0,6.825,-9.17833
7.5,-37.0,-50.0,3.45,-7.806702
6.9,-39.0,-91.6667,4.975,-6.672803
7.1,-43.0,-33.3333,2.3,6.584004
6.7,-37.0,-73.3333,2.9,-14.935412
7.5,-43.0,-75.0,3.825,-6.36114
7.5,-41.0,-35.0,1.875,-11.202475
6.9,-37.0,-73.3333,4.25,-12.982813
6.9,-43.0,-63.3333,2.75,-14.116346
7.1,-45.0,-36.6667,2.8,3.750409
6.9,-43.0,-85.0,6.675,-10.471294
6.7,-37.0,-76.6667,6.1,-12.894786
7.3,-41.0,-120.0,5.85,7.198306
7.1,-41.0,-93.3333,5.9,-7.85185
6.5,-39.0,-65.0,2.325,-19.373256
7.5,-43.0,-65.0,5.025,-6.749594
6.7,-35.0,-85.0,5.325,-13.190394
6.9,-43.0,-61.6667,3.175,-14.041485
6.5,-35.0,-53.3333,2.6,-16.14145
6.5,-41.0,-75.0,6.525,3.710985
7.5,-37.0,-70.0,5.1,-6.41482
7.5,-39.0,-43.3333,1.1,-11.602847
7.5,-43.0,-110.0,5.7,-2.98513
6.5,-45.0,-65.0,2.325,-19.376387
7.5,-37.0,-88.3333,3.125,0.272517
6.9,-39.0,-60.0,2.25,-14.833725
6.5,-41.0,-65.0,3.675,-18.494082
6.7,-39.0,-96.6667,6.4,-10.551874
7.5,-43.0,-90.0,2.7,3.295382
7.1,-37.0,-76.6667,2.05,2.270583
6.9,-43.0,-95.0,5.475,-8.726693
7.5,-43.0,-60.0,4.95,-6.257897
7.5,-35.0,-58.3333,2.675,-8.523011
7.1,-45.0,-61.6667,1.825,-13.326961
6.5,-39.0,-105.0,6.975,6.900794
7.5,-37.0,-26.6667,1.3,-8.245795
7.5,-45.0,-101.667,2.425,-3.12268
7.1,-39.0,-71.6667,4.675,-10.465188
6.5,-39.0,-101.667,6.475,3.781328
7.1,-39.0,-86.6667,4.9,-8.699331
7.3,-37.0,-36.6667,2.8,-1.066763
7.5,-41.0,-78.3333,4.325,-6.00238
6.9,-39.0,-53.3333,2.6,-15.284324
6.7,-37.0,-93.3333,5.9,-10.634255
6.5,-41.0,-71.6667,1.975,1.296287
7.5,-45.0,-98.3333,1.925,-2.062064
6.7,-43.0,-105.0,6.975,-1.394548
7.3,-39.0,-51.6667,1.675,-11.808805
6.5,-37.0,-71.6667,6.025,4.028774
6.9,-43.0,-96.6667,5.05,1.333604
7.5,-43.0,-115.0,5.775,-2.450139
7.3,-37.0,-118.333,4.925,1.436454
7.1,-45.0,-56.6667,4.45,-1.083757
6.5,-41.0,-88.3333,5.825,-14.497886
7.1,-39.0,-35.0,0.525,-15.804573
6.5,-41.0,-81.6667,3.475,-0.208072
6.7,-41.0,-53.3333,2.6,-17.627531
7.5,-43.0,-38.3333,2.375,-10.849757
7.5,-39.0,-55.0,6.225,6.378223
7.5,-35.0,-80.0,5.25,-5.175911
6.7,-35.0,-65.0,2.325,-17.299907
7.1,-37.0,-103.333,6.05,0.099081
7.5,-43.0,-106.667,5.2,-3.933572
7.5,-41.0,-75.0,1.125,-5.417767
7.5,-37.0,-48.3333,1.175,-10.362051
7.3,-45.0,-28.3333,2.225,-0.330454
7.5,-37.0,-103.333,2.0,-2.760316
7.1,-41.0,-88.3333,5.825,-8.385615
7.3,-41.0,-55.0,3.525,-9.64688
6.7,-43.0,-48.3333,1.175,-19.934205
7.5,-41.0,-98.3333,4.625,-3.525654
7.3,-37.0,-103.333,4.7,5.782553
6.7,-43.0,-60.0,2.25,-17.590806
7.5,-41.0,-110.0,5.7,-2.545647
6.5,-45.0,-43.3333,1.1,-19.139984
6.9,-43.0,-85.0,5.325,-11.176561
7.5,-35.0,-85.0,5.325,-4.675706
7.5,-37.0,-58.3333,4.025,-7.788355
6.5,-45.0,-75.0,3.825,-17.23288
7.3,-39.0,-93.3333,5.9,-5.849799
7.5,-35.0,-50.0,4.8,1.193931
7.3,-45.0,-121.667,5.425,-1.214472
6.7,-39.0,-53.3333,2.6,-17.699783
7.3,-39.0,-70.0,2.4,-8.733428
7.5,-43.0,-100.0,5.55,-4.714529
6.5,-43.0,-85.0,6.675,-14.078444
6.7,-41.0,-48.3333,1.175,-20.030423
6.9,-37.0,-88.3333,4.475,-4.134195
7.5,-41.0,-85.0,1.275,2.203989
7.5,-41.0,-115.0,4.425,-7.262666
7.1,-45.0,-110.0,7.05,5.261
7.3,-45.0,-86.6667,3.55,-5.137942
7.3,-39.0,-73.3333,4.25,-8.220179
7.1,-45.0,-55.0,0.825,-13.737381
7.5,-41.0,-90.0,1.35,0.695666
7.5,-37.0,-55.0,2.175,-8.774607
6.7,-43.0,-70.0,5.1,-14.13073
7.5,-41.0,-81.6667,2.125,-1.576252
7.5,-43.0,-68.3333,1.475,-9.124304
7.3,-45.0,-116.667,4.0,-6.96467
7.5,-37.0,-15.0,0.225,6.27544
6.7,-37.0,-75.0,2.475,-5.461053
7.1,-43.0,-55.0,2.175,-13.718867
6.5,-41.0,-68.3333,1.475,-0.969537
7.5,-45.0,-56.6667,3.1,-9.501123
7.5,-45.0,-85.0,3.975,-6.042942
6.5,-37.0,-55.0,0.825,-2.476635
7.5,-37.0,-35.0,3.225,5.805689
7.1,-35.0,-56.6667,1.75,-12.840657
7.3,-37.0,-106.667,3.85,7.499862
6.5,-37.0,-48.3333,1.175,-11.705393
7.3,-37.0,-85.0,5.325,-6.631977
6.5,-41.0,-71.6667,3.325,-18.108383
6.5,-39.0,-63.3333,2.75,-19.766472
7.5,-41.0,-48.3333,1.175,-10.980027
7.5,-39.0,-23.3333,0.8,-7.022634
6.7,-39.0,-50.0,2.1,-18.281709
6.9,-45.0,-53.3333,3.95,9.208667
6.5,-45.0,-65.0,5.025,4.203009
7.3,-35.0,-130.0,6.0,9.040099
7.5,-43.0,-95.0,2.775,1.971919
7.5,-35.0,-80.0,6.6,-4.460154
7.3,-45.0,-95.0,5.475,-6.584212
7.3,-35.0,-75.0,3.825,-8.21126
7.5,-39.0,-53.3333,3.95,-7.22392
7.5,-39.0,-80.0,5.25,-5.504571
7.1,-35.0,-35.0,1.875,3.300581
7.3,-41.0,-80.0,5.25,-7.375871
6.9,-43.0,-65.0,2.325,-14.205858
6.9,-35.0,-65.0,3.675,-14.608763
7.1,-35.0,-80.0,2.55,7.844743
7.3,-35.0,-93.3333,5.9,-5.12714
7.5,-45.0,-48.3333,3.875,-7.614747
7.1,-45.0,-75.0,5.175,-9.853438
7.3,-43.0,-38.3333,3.725,8.401277
7.3,-37.0,-83.3333,3.05,-1.830942
6.9,-43.0,-70.0,5.1,-12.306248
6.9,-43.0,-103.333,6.05,6.471571
7.1,-41.0,-68.3333,5.525,-9.028819
7.5,-45.0,-68.3333,4.175,-6.932843
7.1,-45.0,-68.3333,5.525,-8.829698
7.5,-45.0,-115.0,4.425,-8.621932
6.9,-39.0,-43.3333,1.1,-17.887104
7.5,-43.0,-41.6667,4.225,0.272142
7.5,-37.0,-31.6667,1.375,-11.777697
7.5,-45.0,-115.0,5.775,-3.066668
7.1,-43.0,-95.0,5.475,-7.700028
6.9,-41.0,-88.3333,4.475,-8.264923
7.3,-37.0,-40.0,1.95,-11.367556
7.1,-43.0,-95.0,6.825,-7.360988
7.1,-39.0,-61.6667,4.525,-9.707146
7.5,-43.0,-123.333,5.0,-10.157885
7.3,-43.0,-43.3333,1.1,-12.86684
7.5,-35.0,-95.0,6.825,-2.785917
7.5,-43.0,-61.6667,3.175,-8.135499
7.3,-37.0,-26.6667,1.3,3.102493
6.7,-35.0,-71.6667,1.975,-6.629324
6.7,-39.0,-51.6667,1.675,-18.839018
6.5,-35.0,-56.6667,1.75,-13.886492
7.1,-39.0,-53.3333,3.95,3.063051
7.3,-45.0,-120.0,4.5,-8.068572
6.9,-41.0,-55.0,3.525,-11.473094
7.1,-39.0,-63.3333,4.1,-11.332614
7.5,-35.0,-85.0,6.675,-3.794302
7.1,-37.0,-71.6667,3.325,-10.851381
7.5,-37.0,-120.0,7.2,5.431187
6.5,-43.0,-95.0,5.475,-4.548799
6.7,-41.0,-95.0,6.825,-11.346966
6.9,-39.0,-60.0,0.9,-14.686058
6.9,-45.0,-105.0,6.975,-4.991633
7.1,-35.0,-65.0,5.025,-9.588628
6.7,-45.0,-88.3333,5.825,-12.807481
6.5,-37.0,-71.6667,1.975,0.605369
7.5,-37.0,-73.3333,2.9,-6.637381
6.9,-39.0,-63.3333,4.1,-13.615346
6.9,-39.0,-40.0,0.6,-18.428587
6.9,-43.0,-78.3333,4.325,-12.080399
7.3,-37.0,-53.3333,1.25,-11.242571
7.5,-43.0,-71.6667,6.025,-6.026638
7.1,-43.0,-75.0,3.825,-10.0969
6.9,-37.0,-55.0,3.525,-8.665652
7.3,-45.0,-81.6667,6.175,-7.081905
7.5,-35.0,-40.0,3.3,-3.937915
7.3,-39.0,-108.333,3.425,6.492701
7.5,-43.0,-23.3333,0.8,-6.480652
6.9,-45.0,-81.6667,6.175,-11.137359
7.1,-39.0,-101.667,6.475,-5.765942
6.7,-39.0,-46.6667,1.6,-19.082501
7.3,-41.0,-58.3333,1.325,-11.557034
7.3,-37.0,-116.667,5.35,6.394245
7.3,-43.0,-45.0,3.375,-5.406982
7.1,-43.0,-81.6667,4.825,-9.428055
7.3,-39.0,-116.667,4.0,-2.403881
6.5,-41.0,-56.6667,1.75,-20.510946
6.5,-45.0,-88.3333,4.475,-9.835929
7.1,-39.0,-81.6667,6.175,-8.649606
6.5,-35.0,-60.0,3.6,-16.989827
7.3,-37.0,-93.3333,5.9,-5.517977
7.3,-43.0,-111.667,3.925,-0.621061
7.5,-35.0,-53.3333,5.3,2.347118
7.3,-35.0,-58.3333,4.025,-9.277765
7.3,-43.0,-66.6667,4.6,-8.598203
7.1,-35.0,-46.6667,1.6,-12.256675
7.1,-37.0,-43.3333,2.45,-4.284588
7.5,-37.0,-90.0,6.75,-3.514754
7.3,-41.0,-80.0,6.6,-6.665842
7.3,-43.0,-26.6667,1.3,0.800992
7.1,-35.0,-70.0,3.75,-11.182183
7.1,-35.0,-56.6667,3.1,-12.854707
7.3,-39.0,-68.3333,5.525,-7.892087
7.3,-37.0,-116.667,4.0,-0.696729
7.3,-39.0,-80.0,5.25,-7.280484
6.7,-37.0,-105.0,6.975,-0.705937
7.3,-45.0,-65.0,3.675,-9.378102
7.5,-39.0,-56.6667,3.1,-8.186532
7.3,-43.0,-90.0,6.75,-5.972179
7.3,-45.0,-75.0,1.125,4.245448
7.3,-35.0,-71.6667,4.675,-8.316872
7.1,-41.0,-73.3333,5.6,-9.775222
6.9,-35.0,-100.0,6.9,-6.882456
6.9,-43.0,-86.6667,6.25,-10.58561
7.5,-37.0,-68.3333,4.175,-6.833214
7.3,-43.0,-76.6667,4.75,-7.799623
7.5,-45.0,-51.6667,5.725,6.224164
6.5,-39.0,-70.0,3.75,-18.346919
7.1,-45.0,-71.6667,1.975,-10.897083
7.3,-35.0,-75.0,5.175,-7.68881
6.7,-41.0,-41.6667,1.525,-15.167609
6.5,-39.0,-50.0,0.75,-15.330592
7.5,-41.0,-91.6667,6.325,-4.342266
7.1,-39.0,-68.3333,5.525,-9.117467
7.3,-41.0,-25.0,0.375,-0.640997
6.9,-41.0,-38.3333,1.025,-16.176336
7.3,-43.0,-91.6667,4.975,-6.697819
6.9,-41.0,-91.6667,6.325,-9.881999
7.5,-43.0,-56.6667,1.75,-10.007919
7.5,-37.0,-111.667,3.925,-5.501123
6.7,-37.0,-86.6667,6.25,-12.539172
7.5,-35.0,-100.0,2.85,0.384132
6.5,-39.0,-56.6667,1.75,-20.321882
7.5,-41.0,-111.667,5.275,-3.343392
7.5,-37.0,-105.0,4.275,-2.036663
7.5,-41.0,-61.6667,4.525,-7.185051
7.3,-39.0,-68.3333,2.825,-8.873389
7.3,-37.0,-33.3333,0.95,-13.466468
7.3,-35.0,-65.0,0.975,-9.197014
7.3,-43.0,-53.3333,1.25,-12.249626
7.3,-35.0,-65.0,2.325,-9.735008
7.3,-35.0,-61.6667,3.175,-10.057076
7.5,-41.0,-98.3333,3.275,0.470468
7.1,-35.0,-88.3333,4.475,-4.597906
7.3,-45.0,-56.6667,4.45,-6.460945
7.5,-43.0,-90.0,5.4,-5.196188
7.3,-43.0,-66.6667,5.95,-5.17391
7.1,-39.0,-96.6667,6.4,-6.956155
7.1,-43.0,-83.3333,3.05,3.610347
7.5,-39.0,-40.0,1.95,-11.334649
6.5,-39.0,-73.3333,4.25,-17.447384
7.3,-39.0,-105.0,6.975,-4.125802
7.1,-45.0,-56.6667,1.75,-13.852877
6.7,-35.0,-76.6667,4.75,-14.933479
7.1,-45.0,-53.3333,2.6,-13.951607
7.1,-43.0,-38.3333,2.375,-4.438387
7.1,-37.0,-76.6667,4.75,-9.890621
7.1,-39.0,-81.6667,3.475,-7.764654
7.5,-45.0,-85.0,2.625,-2.744456
6.9,-41.0,-71.6667,3.325,-12.913638
6.9,-43.0,-46.6667,2.95,-2.26318
6.7,-39.0,-91.6667,4.975,-4.030153
7.5,-35.0,-65.0,5.025,-6.983929
7.5,-45.0,-66.6667,3.25,-8.140679
7.3,-39.0,-120.0,4.5,-3.821633
7.5,-39.0,-120.0,5.85,-2.125854
6.9,-45.0,-90.0,4.05,5.603587
6.7,-37.0,-100.0,6.9,-9.174322
6.9,-35.0,-71.6667,4.675,-13.136004
7.5,-37.0,-51.6667,4.375,-4.051527
7.1,-39.0,-95.0,6.825,-6.843672
7.3,-45.0,-58.3333,2.675,-11.314058
7.5,-45.0,-45.0,0.675,-10.377587
6.9,-43.0,-63.3333,4.1,-13.308366
7.1,-39.0,-83.3333,3.05,8.145119
7.1,-45.0,-61.6667,4.525,-9.851831
7.5,-43.0,-91.6667,4.975,-5.335812
7.5,-37.0,-95.0,2.775,2.948683
6.7,-45.0,-75.0,3.825,-14.818561
7.1,-39.0,-70.0,5.1,-10.329113
6.9,-41.0,-55.0,2.175,-15.637015
6.5,-35.0,-50.0,2.1,-11.981157
7.3,-45.0,-41.6667,1.525,-12.474438
7.3,-43.0,-101.667,3.775,9.010867
6.9,-43.0,-81.6667,6.175,-11.087851
6.9,-43.0,-76.6667,3.4,-11.998926
6.7,-35.0,-63.3333,4.1,-15.878533
7.5,-37.0,-91.6667,4.975,-4.533226
7.5,-39.0,-35.0,1.875,-11.435056
7.3,-45.0,-88.3333,5.825,-6.778817
7.5,-39.0,-53.3333,2.6,-8.892752
7.3,-43.0,-48.3333,3.875,-0.535754
6.5,-39.0,-65.0,5.025,8.465976
6.7,-35.0,-101.667,6.475,9.079759
6.7,-41.0,-81.6667,6.175,-13.1633
6.9,-41.0,-68.3333,5.525,-8.911546
6.9,-45.0,-53.3333,1.25,-16.406459
6.7,-45.0,-78.3333,5.675,-13.735012
7.1,-39.0,-83.3333,4.4,-9.171985
6.7,-45.0,-56.6667,3.1,-17.410034
7.1,-35.0,-75.0,6.525,-7.949649
7.1,-39.0,-96.6667,5.05,0.786095
7.5,-39.0,-75.0,2.475,-6.465636
7.5,-35.0,-95.0,1.425,-0.102308
6.5,-35.0,-88.3333,5.825,-14.139342
7.1,-39.0,-56.6667,3.1,-12.33539
7.1,-35.0,-93.3333,5.9,-6.71849
7.5,-41.0,-100.0,1.5,-3.196482
7.5,-45.0,-51.6667,4.375,-5.568356
7.5,-41.0,-111.667,3.925,-6.435017
7.3,-41.0,-113.333,4.85,0.470124
6.7,-37.0,-58.3333,1.325,-16.339952
6.9,-37.0,-71.6667,6.025,-9.201631
7.3,-43.0,-63.3333,1.4,-11.228614
7.3,-37.0,-91.6667,6.325,-5.374053
7.1,-39.0,-73.3333,5.6,-9.757905
6.5,-41.0,-38.3333,1.025,-2.622453
7.5,-45.0,-78.3333,2.975,-7.428124
6.7,-35.0,-80.0,6.6,-11.456575
6.9,-39.0,-86.6667,4.9,-10.704596
7.1,-37.0,-86.6667,6.25,-7.904777
6.7,-35.0,-60.0,3.6,-16.44601
6.9,-45.0,-103.333,6.05,8.330498
7.3,-41.0,-40.0,3.3,-1.343469
7.5,-37.0,-65.0,5.025,-6.857293
6.5,-37.0,-68.3333,2.825,-19.304489
6.9,-35.0,-76.6667,4.75,-12.397844
7.3,-45.0,-25.0,1.725,4.950696
6.9,-45.0,-45.0,2.025,-15.924964
6.5,-37.0,-60.0,3.6,-17.630253
6.9,-43.0,-76.6667,4.75,-12.165232
7.3,-43.0,-81.6667,6.175,-6.953023
7.3,-39.0,-93.3333,4.55,-3.0674
6.5,-37.0,-61.6667,3.175,-20.035611
7.5,-39.0,-35.0,0.525,-12.234798
7.3,-37.0,-126.667,5.5,2.272722
6.9,-43.0,-51.6667,1.675,-16.895079
7.1,-37.0,-38.3333,2.375,5.818401
7.3,-39.0,-106.667,5.2,2.699278
7.1,-45.0,-76.6667,4.75,-9.808357
6.5,-35.0,-76.6667,4.75,-16.653666
7.3,-39.0,-96.6667,5.05,-3.669243
7.1,-43.0,-96.6667,5.05,-4.488455
7.5,-45.0,-55.0,2.175,-10.105112
7.5,-45.0,-35.0,1.875,-10.496166
7.3,-39.0,-101.667,5.125,-0.081148
6.9,-41.0,-33.3333,0.95,5.519716
7.5,-43.0,-55.0,2.175,-9.962458
6.9,-37.0,-61.6667,4.525,-8.623554
6.5,-45.0,-51.6667,3.025,-14.278899
7.3,-41.0,-30.0,1.8,-4.322893
7.3,-35.0,-80.0,6.6,-6.213941
6.9,-45.0,-56.6667,1.75,-16.208552
7.5,-43.0,-83.3333,1.7,2.331035
6.5,-45.0,-46.6667,1.6,-19.984633
7.5,-35.0,-65.0,3.675,-7.404333
6.7,-39.0,-81.6667,4.825,-14.092284
7.1,-43.0,-80.0,6.6,-8.734078
7.3,-43.0,-68.3333,4.175,-8.56273
7.5,-41.0,-71.6667,4.675,-6.397931
7.5,-37.0,-60.0,4.95,-6.371088
6.9,-39.0,-96.6667,6.4,-8.797071
7.1,-41.0,-50.0,0.75,-14.99629
7.5,-41.0,-123.333,5.0,-9.838738
7.5,-39.0,-106.667,3.85,-3.240177
6.9,-41.0,-65.0,2.325,-13.815854
7.3,-41.0,-30.0,0.45,-11.477007
7.5,-41.0,-110.0,4.35,-4.871706
6.5,-35.0,-73.3333,5.6,-13.144849
7.5,-37.0,-58.3333,5.375,-3.261887
7.1,-39.0,-93.3333,4.55,3.739669
6.5,-41.0,-85.0,6.675,-13.993277
7.5,-41.0,-70.0,2.4,-7.322016
7.5,-37.0,-65.0,0.975,-8.051613
7.3,-41.0,-66.6667,3.25,-8.90252
7.3,-35.0,-38.3333,1.025,-12.740873
7.3,-39.0,-90.0,4.05,-2.482513
6.9,-41.0,-48.3333,2.525,-14.138588
6.9,-45.0,-70.0,3.75,-12.858273
7.5,-37.0,-103.333,4.7,-2.035383
7.1,-45.0,-76.6667,6.1,-9.335297
6.5,-45.0,-50.0,0.75,-21.05088
7.1,-45.0,-51.6667,3.025,-13.345025
7.5,-39.0,-58.3333,4.025,-7.699077
7.3,-39.0,-26.6667,1.3,1.721244
7.1,-45.0,-120.0,4.5,5.175306
6.9,-41.0,-71.6667,6.025,-8.893957
7.5,-37.0,-96.6667,5.05,-3.57454
6.7,-45.0,-76.6667,6.1,-12.801754
6.9,-35.0,-81.6667,6.175,-10.786691
6.9,-37.0,-66.6667,4.6,-13.187789
7.5,-39.0,-65.0,6.375,-3.926293
6.9,-35.0,-43.3333,1.1,-5.93863
7.1,-41.0,-106.667,6.55,-0.633537
6.7,-37.0,-70.0,2.4,-15.448584
7.3,-35.0,-45.0,2.025,-11.266253
7.1,-43.0,-70.0,6.45,-1.285276
6.9,-37.0,-48.3333,1.175,-14.68838
7.3,-43.0,-76.6667,3.4,-8.020081
6.5,-45.0,-78.3333,5.675,-15.048006
7.3,-41.0,-90.0,4.05,-3.736828
7.5,-45.0,-43.3333,3.8,-7.034576
7.5,-35.0,-78.3333,5.675,-5.153269
7.1,-41.0,-65.0,0.975,-12.06183
6.9,-37.0,-83.3333,5.75,-10.944432
6.5,-37.0,-61.6667,1.825,-19.37968
7.3,-41.0,-105.0,5.625,-1.731219
7.5,-45.0,-113.333,3.5,-10.524691
7.1,-41.0,-63.3333,5.45,2.264497
7.1,-45.0,-50.0,0.75,-14.108866
7.1,-45.0,-85.0,5.325,-9.060664
7.1,-41.0,-56.6667,4.45,2.373415
6.7,-41.0,-93.3333,5.9,-11.631471
7.5,-39.0,-38.3333,3.725,2.59316
7.5,-45.0,-53.3333,1.25,-9.986107
7.3,-41.0,-70.0,2.4,-8.850515
7.5,-45.0,-98.3333,3.275,-1.116186
7.1,-45.0,-75.0,3.825,-10.108874
7.1,-37.0,-60.0,2.25,-12.554793
7.5,-39.0,-110.0,4.35,-4.264137
6.9,-37.0,-63.3333,1.4,-13.866892
6.7,-43.0,-76.6667,4.75,-14.539907
7.5,-37.0,-123.333,5.0,-8.929518
